"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:1Is8hGpkGMiePASAxBluxM","16","spotify:artist:5SXuuuRpukkTvsLuUknva1","Baby Keem","spotify:album:3r46DPIQeBQbjvjjV5mXGg","The Melodic Blue","spotify:artist:5SXuuuRpukkTvsLuUknva1","Baby Keem","2021-09-10","https://i.scdn.co/image/ab67616d0000b2731bfa23b13d0504fb90c37b39","1","16","156040","https://p.scdn.co/mp3-preview/759d035dc7108efab9df8079313890d49cd8be35?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","spotify:user:rileybrady0","2021-12-27T19:53:57Z"
"spotify:track:3XetDJxSDARsex7zU9KEpM","FANTAZIA","spotify:artist:6Sa4YbwEdGlfVSJMF1Lp67","Roy Blair","spotify:album:4NrZlvs23TXuM09g7x3v7x","GRAFFITI","spotify:artist:6Sa4YbwEdGlfVSJMF1Lp67","Roy Blair","2019-09-06","https://i.scdn.co/image/ab67616d0000b2730e288cb9664445a2c073c3d6","1","2","336659","","false","46","spotify:user:rileybrady0","2021-12-30T18:13:32Z"
"spotify:track:7BaDRi8gmRnOducT6KaOfc","Put a Flower in Your Pocket","spotify:artist:3mVWMgLc7bcyCBtL2ymZwK","The Arcs","spotify:album:7GcnWeopUkyCwFFEt6RrsA","Yours, Dreamily,","spotify:artist:3mVWMgLc7bcyCBtL2ymZwK","The Arcs","2015-08-28","https://i.scdn.co/image/ab67616d0000b27309e53cddf2fe29bb621d1fed","1","3","235320","https://p.scdn.co/mp3-preview/67c47a3ec2a90a837db05dbd614d5ead3fe2e2a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:rileybrady0","2022-01-01T18:55:54Z"
"spotify:track:6aaOiMw1QQM8tr3KG2IyEe","Standards","spotify:artist:3DGlTwdM5Dim9XQipb3jMf","Jordan Ward","spotify:album:1AGKrfgR7G8C97G7SgETbZ","Remain Calm","spotify:artist:3DGlTwdM5Dim9XQipb3jMf","Jordan Ward","2021-10-08","https://i.scdn.co/image/ab67616d0000b273e1ffe2b34cfe8a29066fedd3","1","1","114973","https://p.scdn.co/mp3-preview/5324b5a9ba949548020344909d11fe608c2614ed?cid=9950ac751e34487dbbe027c4fd7f8e99","true","36","spotify:user:rileybrady0","2022-01-05T19:59:07Z"
"spotify:track:5F8XPD481L6K2s8h02Vxuo","Love Proceeding","spotify:artist:65dGLGjkw3UbddUg2GKQoZ, spotify:artist:1tP3R35TdPW8BMwmTPOoVZ","BADBADNOTGOOD, Arthur Verocai","spotify:album:594yqwr1MOvVX0UBnOWftY","Talk Memory","spotify:artist:65dGLGjkw3UbddUg2GKQoZ","BADBADNOTGOOD","2021-10-08","https://i.scdn.co/image/ab67616d0000b2738953ebcbd40186343ae9be8b","1","5","325828","https://p.scdn.co/mp3-preview/f36fea1e0a58de7c8b690b583344d61bcc0fa2ac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:rileybrady0","2022-01-06T04:44:17Z"
"spotify:track:0GGfGINoVYiSFXPOjg3RHj","Found (feat. Brent Faiyaz)","spotify:artist:687cZJR45JO7jhk1LHIbgq, spotify:artist:3tlXnStJ1fFhdScmQeLpuG","Tems, Brent Faiyaz","spotify:album:6nuNgD841boUffjDiI8et4","Found (feat. Brent Faiyaz)","spotify:artist:687cZJR45JO7jhk1LHIbgq, spotify:artist:3tlXnStJ1fFhdScmQeLpuG","Tems, Brent Faiyaz","2021-09-09","https://i.scdn.co/image/ab67616d0000b2733f8f21a670612ce63c12b57d","1","1","209454","https://p.scdn.co/mp3-preview/7cd4f79523f86676e711d81d0cbbcc969d77d40e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:rileybrady0","2022-01-06T05:23:33Z"
"spotify:track:6VFKuuqSbA1GpMEosUgTwQ","Nobody But You","spotify:artist:2ICR2m4hOBPhaYiZB3rnLW, spotify:artist:1CoZyIx7UvdxT5c8UkMzHd","Sonder, Jorja Smith","spotify:album:0HaY1bBhaYUEXBOSva6Pf7","Nobody But You","spotify:artist:2ICR2m4hOBPhaYiZB3rnLW, spotify:artist:1CoZyIx7UvdxT5c8UkMzHd","Sonder, Jorja Smith","2021-04-09","https://i.scdn.co/image/ab67616d0000b2734ea1dc12584cb9ec10d2b058","1","1","213214","https://p.scdn.co/mp3-preview/57dafe97e78a429431f340eede9078d266cb9696?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","spotify:user:rileybrady0","2022-01-06T05:53:26Z"
"spotify:track:6KHRRnST58pRpuWqsOk7Js","Don't Leave Me - Mono","spotify:artist:3RTzAwFprBqiskp550eSJX","Harry Nilsson","spotify:album:3lWBEqbl3dEOD3FmFcrrHE","Aerial Ballet (Mono Version)","spotify:artist:3RTzAwFprBqiskp550eSJX","Harry Nilsson","1968-07-01","https://i.scdn.co/image/ab67616d0000b27326c5f5ebe77d6035a9aacc41","1","3","139840","https://p.scdn.co/mp3-preview/a112e472140b7e53df79b6a12d9f4f8b828860c8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:rileybrady0","2022-01-08T16:20:20Z"
"spotify:track:3onuWjUbFaNSdAMD5Z2UOQ","This Morning (feat. Arin Ray & Smino)","spotify:artist:7MNEVabc4cs19CbzAFZmXz, spotify:artist:6TvjXbopXg71XRM9OZWqUc, spotify:artist:1ybINI1qPiFbwDXamRtwxD","Terrace Martin, Arin Ray, Smino","spotify:album:1cSZDrpp0lic8Y70I3JGUa","DRONES","spotify:artist:7MNEVabc4cs19CbzAFZmXz","Terrace Martin","2021-11-05","https://i.scdn.co/image/ab67616d0000b27348b8a1744d1166c4e48b2cfb","1","5","223991","https://p.scdn.co/mp3-preview/5db949850350d1617b7d9ed793b1a8162614fb8c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","spotify:user:rileybrady0","2022-01-08T19:26:58Z"
"spotify:track:1zlclNkERGFrCxznXOgkD3","Celebrate","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","spotify:album:4VFG1DOuTeDMBjBLZT7hCK","Malibu","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2016-01-15","https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b","1","15","226186","https://p.scdn.co/mp3-preview/7fd6648b28dc5086bb6099f86d63ab3904b5369f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","spotify:user:rileybrady0","2022-01-27T19:55:39Z"
"spotify:track:7yTJoV0A2NcwZLGPs8vl6p","YOU WERENT ENOUGH","spotify:artist:6Sa4YbwEdGlfVSJMF1Lp67","Roy Blair","spotify:album:4NrZlvs23TXuM09g7x3v7x","GRAFFITI","spotify:artist:6Sa4YbwEdGlfVSJMF1Lp67","Roy Blair","2019-09-06","https://i.scdn.co/image/ab67616d0000b2730e288cb9664445a2c073c3d6","1","3","251039","","true","32","spotify:user:rileybrady0","2022-01-27T20:27:52Z"
"spotify:track:4TtKJMwpf4Df6vacawP1k3","Maraca","spotify:artist:1ybINI1qPiFbwDXamRtwxD","Smino","spotify:album:3bTjPEgPzm1XwXsNlMVHhs","blkswn","spotify:artist:1ybINI1qPiFbwDXamRtwxD","Smino","2017-03-14","https://i.scdn.co/image/ab67616d0000b2738be32b380765207f19d56435","1","2","205199","https://p.scdn.co/mp3-preview/76bd82017a5b4506e7e11ce7ba862c5b71859e8c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","spotify:user:rileybrady0","2022-01-27T20:23:01Z"
"spotify:track:1YgDGKyKhFlimPw3mLavPG","Fancy Clown","spotify:artist:2aoFQUeHD1U7pL098lRsDU, spotify:artist:5LhTec3c7dcqBvpLRWbMcf, spotify:artist:2pAWfrd7WFF3XhVt9GooDL, spotify:artist:0wIb0PhwT3disoWykRhq6V","Madvillain, Madlib, MF DOOM, Viktor Vaughn","spotify:album:19bQiwEKhXUBJWY6oV3KZk","Madvillainy","spotify:artist:2aoFQUeHD1U7pL098lRsDU, spotify:artist:5LhTec3c7dcqBvpLRWbMcf, spotify:artist:2pAWfrd7WFF3XhVt9GooDL","Madvillain, Madlib, MF DOOM","2004-03-24","https://i.scdn.co/image/ab67616d0000b27374dc897ea75402db37ef239a","1","17","115826","https://p.scdn.co/mp3-preview/057b18e0ab7bdd3d172a9f4edbc51779db7d9fd2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","spotify:user:rileybrady0","2022-01-27T20:29:01Z"
"spotify:track:6uqTETWok9npbL4c9cuLVh","Clean up Woman","spotify:artist:0PDqlUGugF5Jt6DZyATvfz","Betty Wright","spotify:album:4dCm84vJLO30e0fiS3sgPi","I Love The Way You Love","spotify:artist:0PDqlUGugF5Jt6DZyATvfz","Betty Wright","1972","https://i.scdn.co/image/ab67616d0000b2737163b82729a39208df40c3e4","1","6","169533","https://p.scdn.co/mp3-preview/1e90b29e612462cb43f96977577cf3280aea8d0b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:rileybrady0","2022-01-27T20:29:55Z"
"spotify:track:1Q2Q6Qz9YNf6KZPpHOKFbD","Wrestlemania 20 (feat. Anderson .Paak)","spotify:artist:0ABk515kENDyATUdpCKVfW, spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Westside Gunn, Anderson .Paak","spotify:album:3Gw4yIgDnowAhFjkFxFV8v","Supreme Blientele","spotify:artist:0ABk515kENDyATUdpCKVfW","Westside Gunn","2018-06-22","https://i.scdn.co/image/ab67616d0000b273a36c77d6ac2f035af76e13d2","1","15","384500","https://p.scdn.co/mp3-preview/a393e1ff41f50a5a28f9b1e680e947974fcf145c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","spotify:user:rileybrady0","2022-01-27T20:30:35Z"
"spotify:track:2lRe5wBRm4xaSKTbDn2vLD","Trippy (feat. J. Cole)","spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","Anderson .Paak, J. Cole","spotify:album:3rqqwtJE89WoWvMyPTvbZc","Oxnard","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2018-11-16","https://i.scdn.co/image/ab67616d0000b273524aa1b58c9b19480d8ee703","1","11","323586","https://p.scdn.co/mp3-preview/2ccf2e9a485e01235e61b5933ef11a8d44e781a6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","spotify:user:rileybrady0","2022-01-27T20:31:45Z"
"spotify:track:7n4YpQcocaRfXRlEl07klO","Life Of The Party (with André 3000)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:74V3dE1a51skRkdII8y2C6","Kanye West, André 3000","spotify:album:46BlnKQOwYucGwNHJmj2g3","Life Of The Party","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:74V3dE1a51skRkdII8y2C6","Kanye West, André 3000","2021-08-20","https://i.scdn.co/image/ab67616d0000b2739e78b538e33826b158e10a18","1","1","391656","https://p.scdn.co/mp3-preview/4b1560df0d5cd755137e04e046ae947a52011c1a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","spotify:user:rileybrady0","2022-01-27T20:33:42Z"
"spotify:track:0loJyuSFr6vVPBQSmLLrrQ","How Deep Is Your Love","spotify:artist:2FMOHE79X98yptp4RpPrt7","PJ Morton","spotify:album:7wAWsia8smE3scMtlO0nOx","Gumbo","spotify:artist:2FMOHE79X98yptp4RpPrt7","PJ Morton","2017-04-21","https://i.scdn.co/image/ab67616d0000b273fa5e04437510dd3026e6eb76","1","9","197081","https://p.scdn.co/mp3-preview/0a1656e242c4f369d3d073a1b61be0b1ebe515e4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:rileybrady0","2022-01-31T13:56:14Z"
"spotify:track:54IbnYEdA3ymfxv07WgN3b","Your Teeth In My Neck","spotify:artist:1U1el3k54VvEUzo3ybLPlM","Kali Uchis","spotify:album:4EPQtdq6vvwxuYeQTrwDVY","Isolation","spotify:artist:1U1el3k54VvEUzo3ybLPlM","Kali Uchis","2018-04-06","https://i.scdn.co/image/ab67616d0000b27390b4e1905b1fc48c537ec053","1","5","186181","https://p.scdn.co/mp3-preview/6c4f9c213bbd8e12453f14e16dcfbf03f047462d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:rileybrady0","2022-02-01T23:23:13Z"
"spotify:track:7eqoqGkKwgOaWNNHx90uEZ","Nights","spotify:artist:2h93pZq0e7k5yf4dywlkpM","Frank Ocean","spotify:album:3mH6qwIy9crq0I9YQbOuDf","Blonde","spotify:artist:2h93pZq0e7k5yf4dywlkpM","Frank Ocean","2016-08-20","https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526","1","9","307151","https://p.scdn.co/mp3-preview/c714ddeded011a51a83255cae76419e7545ead49?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","spotify:user:rileybrady0","2022-02-03T04:04:03Z"
"spotify:track:0Ve39xlLUEwJlxEpKR117l","It Could Happen to You","spotify:artist:3rxeQlsv0Sc2nyYaZ5W71T","Chet Baker","spotify:album:05GsIfSvuy3bSY5EodA0Cc","Chet Baker Sings: It Could Happen To You [Original Jazz Classics Remasters] (OJC Remaster)","spotify:artist:3rxeQlsv0Sc2nyYaZ5W71T","Chet Baker","2010-01-01","https://i.scdn.co/image/ab67616d0000b2731200e79c84a8d967d5f727e9","1","4","173160","https://p.scdn.co/mp3-preview/96d175dca06bdf01f2275826fa0213b092ce7512?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:rileybrady0","2022-02-03T18:15:56Z"
"spotify:track:4bEcoz1OcfMgUbp2ft8ieQ","911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy)","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF, spotify:artist:2h93pZq0e7k5yf4dywlkpM, spotify:artist:57vWImR43h4CaDao012Ofp","Tyler\, The Creator, Frank Ocean, Steve Lacy","spotify:album:2nkto6YNI4rUYTLqEwWJ3o","Flower Boy","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","2017-07-21","https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3","1","10","255653","https://p.scdn.co/mp3-preview/7051897dbb2d2457b3068fddd64d34fd9059ef64?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","spotify:user:rileybrady0","2022-02-03T18:20:26Z"
"spotify:track:5jyyPsIGM2yqkZN9R3TmvN","The Ways (with Swae Lee)","spotify:artist:6LuN9FCkKOj5PcnpouEgny, spotify:artist:1zNqQNIdeOUZHb8zbZRFMX","Khalid, Swae Lee","spotify:album:3pLdWdkj83EYfDN6H2N8MR","Black Panther The Album Music From And Inspired By","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","Kendrick Lamar, SZA","2018-02-09","https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888","1","4","238893","https://p.scdn.co/mp3-preview/4554ace2ea5090dc745e2b2206c004f6415d176a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","spotify:user:rileybrady0","2022-02-07T06:11:18Z"
"spotify:track:7E9dKCPZDkqvqLYxux4QyD","Kutless (Remix)","spotify:artist:6PEMFpe3PTOksdV4ZXUpbE, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","NxWorries, Anderson .Paak, Knxwledge","spotify:album:2ReXvwHIanvUYotGkSdr1d","Yes Lawd! Remixes","spotify:artist:6PEMFpe3PTOksdV4ZXUpbE, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","NxWorries, Anderson .Paak, Knxwledge","2017-11-17","https://i.scdn.co/image/ab67616d0000b273a317febad1d6fa6b75c6f064","1","5","128513","https://p.scdn.co/mp3-preview/c42c5fbffc0a47836c556ce7264652cbff593885?cid=9950ac751e34487dbbe027c4fd7f8e99","true","24","spotify:user:rileybrady0","2022-02-09T19:56:33Z"
"spotify:track:3qC8u94gRGtwXU2YL3kLlc","Naturally - Live in the Studio","spotify:artist:536osqBGKzeozje8BfcGsa","Allen Stone","spotify:album:3AdKQXtBtp6XdpH5GPrdPi","Naturally (Live in the Studio)","spotify:artist:536osqBGKzeozje8BfcGsa","Allen Stone","2019-03-11","https://i.scdn.co/image/ab67616d0000b27305ab2aa714741990766a0faa","1","1","292057","https://p.scdn.co/mp3-preview/7d05b2975120f921ef2a4b82f33b1e3d2b497544?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:rileybrady0","2022-02-20T20:08:21Z"
"spotify:track:25GlFJq5QNAXyVgJvCZ4Mf","Heart Don't Stand a Chance","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","spotify:album:4VFG1DOuTeDMBjBLZT7hCK","Malibu","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2016-01-15","https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b","1","2","312360","https://p.scdn.co/mp3-preview/857d22393d7e3531478e1ceef6cfa14319963616?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","spotify:user:rileybrady0","2022-02-21T21:11:13Z"
"spotify:track:5OkYfk72CNL8XLqa3gp9q7","Something to Rap About (feat. Tyler, The Creator)","spotify:artist:0Y4inQK6OespitzD6ijMwb, spotify:artist:0eVyjRhzZKke2KFYTcDkeu, spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Freddie Gibbs, The Alchemist, Tyler\, The Creator","spotify:album:3znl1qe13kyjQv7KcR685N","Alfredo","spotify:artist:0Y4inQK6OespitzD6ijMwb, spotify:artist:0eVyjRhzZKke2KFYTcDkeu","Freddie Gibbs, The Alchemist","2020-05-29","https://i.scdn.co/image/ab67616d0000b27352c24049a16d59e98a638651","1","6","282560","https://p.scdn.co/mp3-preview/0b37b3c929362460c5c2734bf124ddd63ff4f4ee?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","spotify:user:rileybrady0","2022-02-21T21:11:46Z"
"spotify:track:2VqYy9QbnDeKMkFqwnqGBC","Jstfriends","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","spotify:album:22PESqoP7Jy0rWJyuasR4e","Musiq, Pt. 1","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","2019-06-25","https://i.scdn.co/image/ab67616d0000b273e9e48e7e17e3bbe74b4f57c9","1","2","240039","https://p.scdn.co/mp3-preview/46b945a5818c3d8db20df616fa891e5c4435e147?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:rileybrady0","2022-02-21T21:12:33Z"
"spotify:track:5WiShbQYrJnoG7mD961IKY","On Sight","spotify:artist:4596e2d3KmYzAeVenjCxfj, spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7, spotify:artist:6sqZoZxe9BQwk7Zxh6STfF, spotify:artist:53htGvuREf9YT5LYk5HEvb","Free Nationals, JID, Kadhja Bonet, MIKNNA","spotify:album:53oqFs4q8sfqH6IPiyleEN","Free Nationals","spotify:artist:4596e2d3KmYzAeVenjCxfj","Free Nationals","2019-12-13","https://i.scdn.co/image/ab67616d0000b273d93501aba7bc1140aac628c6","1","3","249453","https://p.scdn.co/mp3-preview/b04d0208aa0bc45b27156e809ea16495ac1b698b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:rileybrady0","2022-02-21T21:14:24Z"
"spotify:track:0bdNktKwMzf6d4V5BNK1KN","Super Bounce","spotify:artist:6I3MElirhT5t6Kf7p0hGk9, spotify:artist:5MbNzCW3qokGyoo9giHA3V","Duckwrth, EARTHGANG","spotify:album:07ElwjWGMXVNlQG4TsVn9H","SuperGood","spotify:artist:6I3MElirhT5t6Kf7p0hGk9","Duckwrth","2020-08-21","https://i.scdn.co/image/ab67616d0000b2732e5a021780f5056724a5b6af","1","11","218017","https://p.scdn.co/mp3-preview/905b3bc25ae6fff95ef7d3171fa79c8f7888744c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","spotify:user:rileybrady0","2022-02-21T21:19:44Z"
"spotify:track:6QdcmLnJLkOhfN2y9KKt7k","itkanbe[sonice]","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ, spotify:artist:6PEMFpe3PTOksdV4ZXUpbE","Knxwledge, NxWorries","spotify:album:0YePXgGfk39Rd1OWgqFKRS","1988","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","2020-03-27","https://i.scdn.co/image/ab67616d0000b27339d5d182e08f18df9ca86243","1","17","103735","https://p.scdn.co/mp3-preview/95865c90af30c8a4fedf22eb5fef9ffd536afd9e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","spotify:user:rileybrady0","2022-02-21T21:20:05Z"
"spotify:track:32m4G8IfKcf9WLhhj78k28","HB2U - A COLORS SHOW","spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM","Isaiah Rashad","spotify:album:6whI4WLEAPjjPklMOZpkSl","HB2U - A COLORS SHOW","spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM","Isaiah Rashad","2021-08-23","https://i.scdn.co/image/ab67616d0000b2735513b56a76851d7e2a157b25","1","1","175871","https://p.scdn.co/mp3-preview/68fd6bdb85b281346bde120d35b418697238ab7b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","spotify:user:rileybrady0","2022-02-21T21:22:43Z"
"spotify:track:3ZG4FTdTqdXk1ja9hZap8x","Lil Baby Crush","spotify:artist:3DGlTwdM5Dim9XQipb3jMf","Jordan Ward","spotify:album:1AGKrfgR7G8C97G7SgETbZ","Remain Calm","spotify:artist:3DGlTwdM5Dim9XQipb3jMf","Jordan Ward","2021-10-08","https://i.scdn.co/image/ab67616d0000b273e1ffe2b34cfe8a29066fedd3","1","2","141520","https://p.scdn.co/mp3-preview/569084b69ee1ed6a5e667db996ac0b159de66963?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:rileybrady0","2022-02-21T21:24:14Z"
"spotify:track:7kGvCy8SWzrxhAyZxtSNdO","Anita","spotify:artist:1ybINI1qPiFbwDXamRtwxD","Smino","spotify:album:3bTjPEgPzm1XwXsNlMVHhs","blkswn","spotify:artist:1ybINI1qPiFbwDXamRtwxD","Smino","2017-03-14","https://i.scdn.co/image/ab67616d0000b2738be32b380765207f19d56435","1","7","236790","https://p.scdn.co/mp3-preview/7a8d06242d81b5171ecf428ddd9ce26e8787b564?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","spotify:user:rileybrady0","2022-02-21T21:24:49Z"
"spotify:track:7svLpna6i9NbCVBciVCUWG","Innamission","spotify:artist:1ybINI1qPiFbwDXamRtwxD","Smino","spotify:album:3bTjPEgPzm1XwXsNlMVHhs","blkswn","spotify:artist:1ybINI1qPiFbwDXamRtwxD","Smino","2017-03-14","https://i.scdn.co/image/ab67616d0000b2738be32b380765207f19d56435","1","15","135360","https://p.scdn.co/mp3-preview/aba5a33f80d562be31def92bac10dc5bc06f4c7b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","spotify:user:rileybrady0","2022-02-21T21:25:30Z"
"spotify:track:4f8lrOeyldlSGvOcIAiNA4","Silk Pillows","spotify:artist:1ybINI1qPiFbwDXamRtwxD, spotify:artist:2pHQOZq131jMXYSTjP3Ncx","Smino, Akenya","spotify:album:3bTjPEgPzm1XwXsNlMVHhs","blkswn","spotify:artist:1ybINI1qPiFbwDXamRtwxD","Smino","2017-03-14","https://i.scdn.co/image/ab67616d0000b2738be32b380765207f19d56435","1","16","207981","https://p.scdn.co/mp3-preview/188e56da45bcc4536fc9150df7385eab48fcf7a3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","spotify:user:rileybrady0","2022-02-21T21:25:37Z"
"spotify:track:0GEEPePzBTplRekjTt04N0","Count My Blessings","spotify:artist:0N41KJ4H6bkPAm2tx7VS8C, spotify:artist:6fxyWrfmjcbj5d12gXeiNV","Anna Wise, Denzel Curry","spotify:album:1N0M6NcjwI8CNXv8yGuBvZ","As If It Were Forever","spotify:artist:0N41KJ4H6bkPAm2tx7VS8C","Anna Wise","2019-10-18","https://i.scdn.co/image/ab67616d0000b27377583819a560bde668006007","1","5","185620","https://p.scdn.co/mp3-preview/5b78fff53aec4467c28b1ad0141c4ef519a2d9f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:rileybrady0","2022-02-21T21:26:41Z"
"spotify:track:0uSVWoWfql3wPIMlJqBbOS","Lye","spotify:artist:3A5tHz1SfngyOZM2gItYKu","Earl Sweatshirt","spotify:album:51heTwkSfb4Z5dRIgwU2bd","SICK!","spotify:artist:3A5tHz1SfngyOZM2gItYKu","Earl Sweatshirt","2022-01-14","https://i.scdn.co/image/ab67616d0000b27337834cc82e604d7c124bb951","1","6","112787","https://p.scdn.co/mp3-preview/a3166a197fb50d35158f69eb1f75ff0c213cd334?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","spotify:user:rileybrady0","2022-02-21T21:27:24Z"
"spotify:track:5pWCBzDSlwoZHozY9XPnr3","Colouour","spotify:artist:5W10uJRsbt9bROJDKoI1Wn","Moses Sumney","spotify:album:1iYsYnkc0Bccy66X4GQ2tm","græ","spotify:artist:5W10uJRsbt9bROJDKoI1Wn","Moses Sumney","2020-05-15","https://i.scdn.co/image/ab67616d0000b2739fae32dee0795dd49dc5b63a","1","9","187600","https://p.scdn.co/mp3-preview/39ebc7bbc2f282b12da541be1bd3141c0e70a3de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:rileybrady0","2022-02-21T21:28:40Z"
"spotify:track:0HzEO94gYaJvsAADxKRl3a","Aeroplane (Reprise)","spotify:artist:2YyigF1NMdFVqQBYyhfmw5","Wee","spotify:album:1wOSdbwXAJhu5JLeMmVmFS","You Can Fly On My Aeroplane","spotify:artist:2YyigF1NMdFVqQBYyhfmw5","Wee","2008-08-26","https://i.scdn.co/image/ab67616d0000b2731d7b1c87369624995f683343","1","9","167533","","false","0","spotify:user:rileybrady0","2022-02-21T21:29:35Z"
"spotify:track:1tXWUIFKPPHLAth1zCGfmj","IN THE MOMENT feat. Tyler, The Creator","spotify:artist:1A9o3Ljt67pFZ89YtPPL5X, spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Snoh Aalegra, Tyler\, The Creator","spotify:album:57ttk3xzHMWLr6CGrEa8F3","TEMPORARY HIGHS IN THE VIOLET SKIES","spotify:artist:1A9o3Ljt67pFZ89YtPPL5X","Snoh Aalegra","2021-07-09","https://i.scdn.co/image/ab67616d0000b2732802d4dbc9dfd83ba79290ca","1","10","214280","https://p.scdn.co/mp3-preview/ee6d217c4a3e6fbf38c0c022c0b4d55f98b4b0a2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","spotify:user:rileybrady0","2022-02-21T21:31:44Z"
"spotify:track:1hz7SRTGUNAtIQ46qiNv2p","GONE, GONE / THANK YOU","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","spotify:album:5zi7WsKlIiUXv09tbGLKsE","IGOR","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","2019-05-17","https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57","1","10","375386","https://p.scdn.co/mp3-preview/3b4d1293e84ee1d665534668b142be5756999bbc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","spotify:user:rileybrady0","2022-02-21T21:32:28Z"
